geometry,index_right,blknr,bez,bezname,plr,blktypname,ewk,area,datum
"POLYGON ((384862.872 5820971.517, 384863.088 5820971.513, 384863.287 5820971.597, 384863.435 5820971.754, 384863.507 5820971.957, 384863.612 5820973.045, 384863.738 5820972.943, 384864.963 5820972.616, 384864.781 5820971.577, 384864.789 5820971.372, 384864.877 5820971.185, 384865.029 5820971.047, 384865.223 5820970.979, 384870.461 5820969.582, 384870.647 5820969.543, 384870.835 5820969.562, 384871.009 5820969.639, 384871.15 5820969.765, 384871.246 5820969.929, 384871.646 5820971.484, 384874.228 5820970.783, 384878.26 5820969.73, 384877.986 5820968.553, 384881.786 5820967.542, 384886.483 5820966.352, 384884.481 5820958.666, 384890.279 5820957.016, 384885.003 5820936.691, 384877.423 5820938.641, 384877.559 5820939.465, 384875.539 5820939.994, 384875.35 5820939.12, 384871.953 5820939.981, 384870.367 5820934.17, 384865.109 5820935.548, 384869.041 5820950.721, 384847.57 5820957.191, 384848.703 5820960.895, 384847.745 5820961.228, 384848.186 5820962.884, 384849.284 5820962.585, 384850.533 5820966.789, 384850.594 5820966.98, 384850.593 5820967.18, 384850.53 5820967.37, 384850.413 5820967.531, 384850.251 5820967.649, 384849.734 5820967.804, 384851.121 5820972.37, 384852.184 5820975.869, 384854.011 5820977.09, 384855.211 5820976.801, 384857.896 5820975.961, 384857.254 5820973.42, 384857.169 5820973.13, 384862.872 5820971.517))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
"POLYGON ((384919.739 5820921.094, 384921.925 5820928.363, 384922.393 5820928.26, 384923.725 5820932.971, 384923.732 5820932.996, 384925.432 5820939.009, 384934.899 5820936.162, 384937.561 5820935.362, 384932.381 5820917.231, 384930.612 5820917.772, 384929.747 5820918.036, 384924.857 5820919.53, 384920.842 5820920.757, 384919.739 5820921.094))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
"POLYGON ((384937.561 5820935.362, 384925.128 5820939.1, 384925.258 5820939.555, 384926.062 5820942.444, 384926.698 5820944.733, 384928.074 5820949.677, 384926.75 5820950.083, 384927.316 5820952.104, 384927.682 5820952.017, 384929.284 5820951.538, 384929.662 5820952.814, 384934.495 5820951.467, 384936.059 5820951.906, 384941.82 5820950.264, 384938.959 5820940.253, 384937.677 5820935.768, 384937.561 5820935.362))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
"POLYGON ((384848.19 5820949.759, 384847.443 5820945.757, 384844.528 5820936.21, 384840.779 5820937.331, 384837.338 5820938.359, 384831.997 5820939.956, 384838.086 5820960.049, 384843.119 5820958.532, 384847.57 5820957.191, 384850.001 5820956.459, 384848.19 5820949.759))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
"POLYGON ((384862.958 5820930.949, 384863.457 5820932.648, 384864.293 5820932.402, 384869.627 5820930.819, 384871.165 5820930.363, 384869.326 5820924.232, 384861.645 5820926.539, 384862.891 5820930.72, 384862.958 5820930.949))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
"POLYGON ((384886.707 5820876.345, 384876.016 5820879.321, 384877.412 5820884.226, 384888.131 5820881.217, 384886.707 5820876.345))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
"POLYGON ((384897.52 5820933.334, 384895.135 5820933.542, 384884.879 5820936.21, 384885.004 5820936.691, 384890.279 5820957.016, 384892.343 5820964.956, 384892.465 5820965.426, 384894.048 5820971.517, 384895.663 5820977.732, 384914.09 5820972.902, 384910.803 5820960.98, 384910.58 5820960.178, 384899.943 5820962.863, 384897.76 5820963.968, 384897.148 5820961.619, 384897.674 5820961.31, 384894.579 5820949.687, 384894.04 5820949.703, 384893.42 5820947.326, 384898.551 5820945.743, 384898.637 5820946.109, 384906.166 5820944.174, 384901.351 5820926.715, 384900.878 5820924.999, 384895.749 5820926.357, 384897.52 5820933.334))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
"POLYGON ((384896.103 5820880.482, 384888.519 5820882.543, 384891.054 5820891.216, 384894.873 5820890.242, 384894.106 5820887.361, 384897.777 5820886.289, 384896.103 5820880.482))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
"POLYGON ((384865.109 5820935.548, 384870.367 5820934.17, 384869.627 5820930.819, 384864.293 5820932.402, 384865.109 5820935.548))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
"POLYGON ((384858.807 5820901.474, 384854.584 5820902.827, 384855.909 5820907.28, 384860.19 5820905.93, 384858.807 5820901.474))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
"POLYGON ((384941.82 5820950.264, 384936.059 5820951.906, 384934.495 5820951.467, 384929.662 5820952.814, 384929.069 5820952.957, 384929.491 5820954.448, 384930.203 5820957.165, 384932.811 5820967.999, 384944.272 5820964.997, 384945.597 5820963.481, 384941.82 5820950.264))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
"POLYGON ((384843.328 5820920.77, 384849.681 5820918.756, 384852.771 5820917.371, 384851.137 5820911.925, 384841.527 5820914.979, 384843.328 5820920.77))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
"POLYGON ((384892.343 5820964.956, 384890.279 5820957.016, 384884.481 5820958.666, 384886.483 5820966.352, 384887.382 5820966.186, 384892.343 5820964.956))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
"POLYGON ((384894.843 5820923.343, 384895.749 5820926.357, 384900.878 5820924.999, 384899.999 5820921.814, 384894.843 5820923.343))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
"POLYGON ((384909.383 5820955.836, 384908.347 5820952.08, 384907.15 5820952.41, 384908.186 5820956.166, 384909.383 5820955.836))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
"POLYGON ((384904.553 5820876.6, 384903.689 5820873.875, 384902.579 5820874.312, 384903.304 5820876.967, 384904.553 5820876.6))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
"POLYGON ((384783.562 5820679.805, 384794.594 5820693.189, 384795.086 5820693.009, 384795.782 5820695.818, 384798.429 5820695.001, 384816.774 5820680.159, 384826.321 5820672.436, 384811.076 5820653.771, 384788.103 5820672.267, 384786.426 5820673.618, 384782.291 5820674.883, 384783.562 5820679.805))",26,020044,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11569.536132812502,1993/07/01 00:00:00.000
"POLYGON ((384811.577 5820691.918, 384814.499 5820689.506, 384814.748 5820689.742, 384817.394 5820687.529, 384819.859 5820684.292, 384816.774 5820680.159, 384798.429 5820695.001, 384795.782 5820695.818, 384804.21 5820706.423, 384805.241 5820709.546, 384819.108 5820705.779, 384825.26 5820704.108, 384832.038 5820698.608, 384828.453 5820694.846, 384825.197 5820696.681, 384822.7 5820698.8, 384818.151 5820699.972, 384818.334 5820700.553, 384815.784 5820701.286, 384815.247 5820699.037, 384809.842 5820692.654, 384811.577 5820691.918))",26,020044,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11569.536132812502,1993/07/01 00:00:00.000
"POLYGON ((384768.3 5820688.086, 384767.001 5820688.504, 384769.266 5820696.063, 384770.581 5820695.663, 384768.3 5820688.086))",26,020044,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11569.536132812502,1993/07/01 00:00:00.000
"POLYGON ((384786.464 5820714.774, 384787.097 5820717.187, 384786.542 5820717.393, 384787.711 5820721.673, 384791.082 5820720.671, 384789.228 5820713.896, 384786.464 5820714.774))",26,020044,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11569.536132812502,1993/07/01 00:00:00.000
"POLYGON ((384754.411 5820618.814, 384753.005 5820614.127, 384746.51 5820616.09, 384748.001 5820620.933, 384748.112 5820620.896, 384754.411 5820618.814))",26,020044,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11569.536132812502,1993/07/01 00:00:00.000
"POLYGON ((384782.177 5820660.155, 384781.108 5820657.973, 384774.805 5820659.918, 384779.675 5820669.561, 384779.219 5820670.49, 384780.712 5820675.367, 384782.291 5820674.884, 384786.426 5820673.618, 384788.103 5820672.267, 384782.177 5820660.155))",26,020044,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11569.536132812502,1993/07/01 00:00:00.000
"POLYGON ((384762.805 5820646.334, 384761.302 5820641.467, 384754.803 5820643.431, 384756.256 5820648.324, 384762.805 5820646.334))",26,020044,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11569.536132812502,1993/07/01 00:00:00.000
"POLYGON ((384779.751 5820615.417, 384769.636 5820623.548, 384774.815 5820629.913, 384775.198 5820629.521, 384776.795 5820631.473, 384780.79 5820636.411, 384790.374 5820628.424, 384779.751 5820615.417))",26,020044,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11569.536132812502,1993/07/01 00:00:00.000
"POLYGON ((384787.996 5820662.863, 384786.45 5820659.6, 384785.104 5820658.863, 384782.177 5820660.155, 384785.46 5820666.865, 384794.679 5820659.367, 384793.986 5820659.183, 384789.731 5820662.572, 384787.996 5820662.863))",26,020044,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11569.536132812502,1993/07/01 00:00:00.000
"POLYGON ((384805.241 5820709.546, 384798.959 5820711.253, 384800.173 5820715.988, 384799.618 5820716.17, 384802.749 5820727.489, 384803.446 5820727.406, 384804.037 5820729.781, 384817.683 5820726.347, 384817.435 5820725.515, 384817.357 5820725.536, 384817.493 5820725.888, 384814.978 5820726.519, 384814.416 5820724.22, 384815.032 5820723.986, 384813.932 5820720.291, 384814.376 5820720.253, 384812.816 5820714.777, 384813.862 5820713.513, 384812.556 5820713.863, 384810.889 5820708.012, 384805.241 5820709.546))",26,020044,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11569.536132812502,1993/07/01 00:00:00.000
"POLYGON ((384755.418 5820613.397, 384753.005 5820614.127, 384754.411 5820618.814, 384754.7 5820619.779, 384758.899 5820618.398, 384762.7 5820615.186, 384758.886 5820610.588, 384755.418 5820613.397))",26,020044,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11569.536132812502,1993/07/01 00:00:00.000
"POLYGON ((385162.7 5821807.727, 385168.95 5821808.854, 385169.795 5821804.167, 385163.546 5821803.04, 385162.7 5821807.727))",0,019017,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,135480.859375,1999/07/12 00:00:00.000
"POLYGON ((385292.018 5821783.578, 385293.649 5821775.763, 385188.04 5821753.733, 385186.406 5821761.562, 385194.223 5821763.191, 385284.22 5821781.952, 385292.018 5821783.578))",0,019017,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,135480.859375,1999/07/12 00:00:00.000
"POLYGON ((385159.893 5821788.011, 385164.891 5821788.636, 385166.355 5821776.926, 385161.357 5821776.301, 385159.893 5821788.011))",0,019017,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,135480.859375,1999/07/12 00:00:00.000
"POLYGON ((385160.254 5821816.356, 385159.868 5821819.185, 385161.154 5821819.361, 385161.54 5821816.531, 385160.254 5821816.356))",0,019017,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,135480.859375,1999/07/12 00:00:00.000
"POLYGON ((385158.63 5821749.263, 385155.737 5821764.965, 385163.914 5821766.472, 385166.807 5821750.77, 385158.63 5821749.263))",0,019017,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,135480.859375,1999/07/12 00:00:00.000
"POLYGON ((385400.441 5821726.504, 385398.183 5821736.109, 385407.959 5821738.408, 385410.217 5821728.803, 385400.441 5821726.504))",0,019017,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,135480.859375,1999/07/12 00:00:00.000
"POLYGON ((385158.033 5821786.781, 385158.754 5821781.011, 385155.978 5821780.664, 385155.257 5821786.434, 385158.033 5821786.781))",0,019017,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,135480.859375,1999/07/12 00:00:00.000
"POLYGON ((385137.746 5821530.841, 385136.676 5821536.456, 385142.403 5821537.54, 385145.344 5821522.015, 385139.631 5821520.951, 385137.746 5821530.841))",0,019017,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,135480.859375,1999/07/12 00:00:00.000
"POLYGON ((385515.753 5821643.069, 385512.626 5821642.485, 385512.042 5821645.612, 385515.169 5821646.196, 385515.753 5821643.069))",0,019017,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,135480.859375,1999/07/12 00:00:00.000
"POLYGON ((384653.156 5820896.834, 384653.326 5820897.457, 384648.314 5820898.822, 384645.656 5820899.546, 384645.231 5820899.661, 384648.136 5820910.262, 384648.645 5820910.121, 384651.3 5820909.385, 384663.362 5820906.04, 384660.272 5820895.566, 384656.703 5820896.538, 384656.533 5820895.915, 384653.156 5820896.834))",21,020039,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,13377.912109375,1993/06/30 00:00:00.000
"POLYGON ((384536.24 5820867.106, 384533.899 5820882.526, 384542.679 5820883.686, 384543.083 5820880.44, 384543.126 5820880.045, 384540.729 5820879.676, 384542.406 5820868.526, 384542.498 5820867.992, 384536.24 5820867.106))",21,020039,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,13377.912109375,1993/06/30 00:00:00.000
"POLYGON ((384549.626 5820921.415, 384550.251 5820923.533, 384549.089 5820925.168, 384539.356 5820927.957, 384539.195 5820927.53, 384535.151 5820928.704, 384533.049 5820926.527, 384535.36 5820910.794, 384523.338 5820909.024, 384522.062 5820917.732, 384521.716 5820920.095, 384518.588 5820941.439, 384522.68 5820945.049, 384558.855 5820935.018, 384555.126 5820921.435, 384552.914 5820913.378, 384546.593 5820912.448, 384549.095 5820921.54, 384549.626 5820921.415))",21,020039,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,13377.912109375,1993/06/30 00:00:00.000
"POLYGON ((384572.493 5820916.137, 384567.803 5820917.563, 384567.817 5820918.946, 384562.911 5820920.316, 384560.958 5820919.886, 384555.126 5820921.435, 384558.855 5820935.018, 384576.394 5820930.155, 384572.493 5820916.137))",21,020039,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,13377.912109375,1993/06/30 00:00:00.000
"POLYGON ((384569.12 5820839.234, 384573.811 5820851.809, 384576.835 5820850.751, 384577.418 5820850.016, 384582.996 5820847.96, 384582.819 5820847.354, 384585.456 5820846.348, 384586.51 5820847.608, 384591.057 5820845.978, 384587.437 5820832.502, 384569.12 5820839.234))",21,020039,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,13377.912109375,1993/06/30 00:00:00.000
"POLYGON ((384605.154 5820843.569, 384608.229 5820842.539, 384606.995 5820839.201, 384603.9 5820840.537, 384605.154 5820843.569))",21,020039,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,13377.912109375,1993/06/30 00:00:00.000
"POLYGON ((384560.419 5820907.42, 384560.601 5820907.275, 384568.321 5820901.146, 384566.625 5820895.073, 384564.088 5820895.867, 384551.158 5820906.118, 384541.714 5820904.791, 384541.624 5820905.364, 384538.926 5820905.851, 384537.346 5820904.97, 384536.431 5820910.952, 384544.879 5820912.196, 384546.593 5820912.448, 384552.914 5820913.378, 384560.419 5820907.42))",21,020039,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,13377.912109375,1993/06/30 00:00:00.000
"POLYGON ((384563.254 5820854.33, 384563.468 5820854.859, 384569.753 5820852.559, 384570.14 5820853.503, 384573.92 5820852.102, 384573.811 5820851.809, 384570.58 5820843.147, 384569.12 5820839.234, 384550.588 5820846.045, 384551.972 5820849.806, 384554.73 5820857.299, 384559.696 5820855.634, 384563.254 5820854.33))",21,020039,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,13377.912109375,1993/06/30 00:00:00.000
"POLYGON ((384569.732 5820906.214, 384574.761 5820904.807, 384580.379 5820903.235, 384580.588 5820903.812, 384587.383 5820901.898, 384586.62 5820899.174, 384584.917 5820893.098, 384584.209 5820890.57, 384577.205 5820892.577, 384577.287 5820893.179, 384572.033 5820894.662, 384571.402 5820894.84, 384566.914 5820896.107, 384567.445 5820898.009, 384568.321 5820901.146, 384569.139 5820904.087, 384569.732 5820906.214))",21,020039,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,13377.912109375,1993/06/30 00:00:00.000
"POLYGON ((384595.672 5820914.675, 384591.303 5820915.891, 384592.828 5820921.333, 384593.937 5820925.29, 384595.456 5820924.869, 384598.58 5820924.003, 384600.998 5820923.332, 384601.246 5820923.263, 384604.202 5820922.444, 384604.422 5820922.383, 384606.838 5820921.713, 384605.465 5820916.988, 384605.488 5820916.981, 384604.157 5820912.314, 384601.57 5820913.013, 384598.626 5820913.849, 384595.672 5820914.675))",21,020039,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,13377.912109375,1993/06/30 00:00:00.000
"POLYGON ((384600.375 5820898.261, 384600.314 5820898.278, 384602.294 5820905.584, 384606.971 5820904.239, 384606.339 5820901.966, 384601.221 5820883.564, 384599.29 5820876.621, 384598.655 5820874.257, 384593.235 5820875.789, 384594.066 5820877.223, 384593.844 5820877.661, 384595.956 5820883.664, 384596.513 5820883.525, 384597.581 5820887.449, 384597.544 5820887.459, 384600.375 5820898.261))",21,020039,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,13377.912109375,1993/06/30 00:00:00.000
"POLYGON ((384639.42 5820896.754, 384639.962 5820898.857, 384629.396 5820901.717, 384627.152 5820902.325, 384626.259 5820902.567, 384629.768 5820915.355, 384630.571 5820915.132, 384632.814 5820914.51, 384648.136 5820910.262, 384645.231 5820899.661, 384644.088 5820895.49, 384639.42 5820896.754))",21,020039,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,13377.912109375,1993/06/30 00:00:00.000
"POLYGON ((384609.654 5820913.89, 384610.153 5820915.683, 384611.473 5820920.428, 384626.781 5820916.183, 384628.99 5820915.571, 384629.768 5820915.355, 384627.968 5820908.797, 384620.143 5820910.973, 384609.654 5820913.89))",21,020039,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,13377.912109375,1993/06/30 00:00:00.000
"POLYGON ((384548.288 5820883.109, 384562.798 5820879.221, 384560.524 5820873.041, 384546.019 5820878.476, 384546.69 5820880.302, 384547.121 5820880.229, 384548.288 5820883.109))",21,020039,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,13377.912109375,1993/06/30 00:00:00.000
